RowNumber,CustomerId,CreditScore,Tenure,Balance,HasCrCard,IsActiveMember
747,15787619,844,2,160980.03,0,0
748,15587535,450,5,177619.71,1,0
749,15813034,727,2,62276.99,1,1
750,15698839,460,4,127559.97,1,1
751,15790314,649,0,0.0,0,1
752,15634245,758,9,95523.16,1,0
753,15677305,490,7,107749.03,1,1
754,15661526,815,2,110777.26,1,0
755,15685997,838,5,166733.92,1,0
756,15660101,803,9,157120.86,1,0
757,15637979,664,2,127160.78,1,0
758,15815364,736,2,0.0,1,1
759,15647099,633,9,156091.97,1,0
760,15625944,664,5,98668.18,1,1
761,15583212,600,5,134022.06,1,0
762,15582741,693,5,124151.09,1,0
763,15637876,663,6,77253.5,0,0
764,15622750,742,1,114292.48,1,0
765,15672056,710,2,140080.32,1,1
766,15812351,710,2,135277.96,1,0
767,15810864,700,2,0.0,0,1
768,15677921,720,9,115920.62,0,0
769,15724296,684,2,119782.72,0,0
770,15685329,531,1,114715.71,0,1
771,15584091,742,2,129748.54,0,0
772,15640442,717,4,129722.57,0,0
773,15639314,589,2,0.0,0,1
774,15685320,767,3,139180.2,0,0
775,15789158,636,6,113599.74,1,0
776,15752137,648,7,134944.0,1,1
777,15712551,622,7,116922.25,1,0
778,15628936,692,9,118945.09,0,0
779,15797227,754,8,0.0,1,1
780,15769974,679,8,119182.73,0,0
781,15737051,639,8,0.0,1,0
782,15585595,774,1,71264.02,0,1
783,15654060,517,2,0.0,0,1
784,15745196,571,8,0.0,0,0
785,15571221,747,7,116313.57,1,1
786,15660155,792,5,92140.15,0,1
787,15605284,688,1,0.0,1,1
788,15694366,714,2,177640.09,0,1
789,15600739,562,0,0.0,1,0
790,15653253,704,8,167997.6,1,1
791,15763431,698,2,82275.35,1,1
792,15643696,611,3,0.0,1,1
793,15707473,850,6,111962.99,1,0
794,15769504,743,1,131736.88,1,1
795,15776807,654,1,0.0,1,0
796,15686870,761,8,108239.11,0,0
797,15668747,702,9,98444.19,0,1
798,15766908,488,3,114540.38,1,0
799,15570134,683,6,187530.66,1,1
800,15567367,601,9,133636.16,0,1
801,15747542,605,7,0.0,1,1
802,15762238,671,0,84745.03,0,1
803,15681554,614,7,120599.38,1,1
804,15712825,511,9,0.0,0,1
805,15640280,850,4,127771.35,0,1
806,15756026,790,9,0.0,0,0
807,15613319,793,0,0.0,0,0
808,15798906,628,5,0.0,1,1
809,15708917,598,10,167772.96,1,1
810,15778463,657,6,95845.6,1,0
811,15699430,618,10,0.0,1,0
812,15649992,681,7,134714.7,0,1
813,15578980,516,3,0.0,1,1
814,15775306,421,8,122384.22,1,1
815,15641655,700,2,0.0,0,0
816,15619708,745,5,157993.15,1,0
817,15734565,696,8,0.0,1,0
818,15806438,580,2,123331.36,0,0
819,15591969,497,9,75263.16,1,1
820,15747807,720,6,137824.03,1,0
821,15596939,659,4,132578.92,1,0
822,15716155,841,5,156021.31,0,0
823,15765311,642,8,0.0,1,0
824,15757811,732,9,137453.43,0,1
825,15603830,600,4,0.0,1,0
826,15660602,464,8,164284.72,1,1
827,15660535,680,5,0.0,1,1
828,15666633,758,1,0.0,1,1
829,15596914,630,2,112373.49,1,1
830,15639788,577,10,0.0,1,0
831,15695846,684,6,0.0,1,1
832,15726234,708,5,0.0,0,1
833,15797964,732,1,154333.82,1,1
834,15625881,634,3,111432.77,1,1
835,15780628,633,6,0.0,0,0
836,15575883,559,2,137390.11,1,0
837,15585036,694,3,0.0,1,1
838,15589488,686,5,111642.08,1,1
839,15585888,553,3,0.0,0,1
840,15727915,507,4,83543.37,0,0
841,15707567,732,6,145338.76,0,0
842,15737792,818,1,186796.37,0,0
843,15599433,660,8,58641.43,0,1
844,15672012,773,5,0.0,1,0
845,15806983,640,3,137148.68,1,0
846,15592222,505,7,80001.23,0,0
847,15608968,714,6,86402.52,0,0
848,15586959,468,5,0.0,1,0
849,15646558,611,1,122874.74,1,1
850,15725811,705,0,97544.29,0,1
851,15572265,646,1,170826.55,1,0
852,15794048,667,1,97133.92,0,0
853,15677610,511,8,153895.65,1,1
854,15745012,653,6,0.0,1,1
855,15601589,675,8,0.0,0,1
856,15686436,523,4,0.0,1,0
857,15693864,567,5,134956.02,1,0
858,15760550,741,7,143637.58,0,1
859,15686137,456,9,147506.25,1,1
860,15809087,598,1,0.0,1,0
861,15807663,667,8,190227.46,1,0
862,15809100,548,2,172448.77,1,0
863,15794916,725,7,113980.21,1,1
864,15614215,717,6,0.0,0,1
865,15805449,594,4,0.0,0,0
866,15686983,678,10,76968.12,0,1
867,15808017,545,1,88293.13,1,1
868,15756804,636,1,170833.46,1,0
869,15646810,603,6,108122.39,1,0
870,15710424,435,4,0.0,1,1
871,15799422,535,8,0.0,1,1
872,15692750,629,7,129818.39,1,0
873,15794549,722,2,163943.89,1,1
874,15803764,561,7,0.0,1,0
875,15674840,645,5,101430.3,0,1
876,15653762,501,9,117301.66,0,0
877,15581229,502,1,173340.83,0,1
878,15800228,652,4,0.0,1,1
879,15656333,574,3,134348.57,1,0
880,15697497,518,9,105525.65,1,1
881,15585362,749,6,0.0,1,0
882,15571928,679,4,0.0,1,0
883,15785519,565,6,106192.1,1,0
884,15743007,643,4,45144.43,1,0
885,15777211,515,7,92113.61,1,1
886,15721935,521,7,0.0,1,1
887,15591711,739,0,128366.44,1,0
888,15625021,585,2,0.0,1,1
889,15702968,733,3,106545.53,1,1
890,15600462,542,8,145618.37,0,1
891,15768104,788,8,141541.25,0,0
892,15780140,435,2,57017.06,1,1
893,15585255,577,9,0.0,1,0
894,15772781,703,3,0.0,1,1
895,15669987,728,8,125884.95,1,0
896,15697000,728,5,61825.5,1,1
897,15733119,718,8,0.0,1,0
898,15782390,621,6,0.0,1,0
899,15654700,523,2,102967.41,1,0
900,15632210,657,2,171770.55,1,0
901,15642041,727,1,93051.64,1,0
902,15709737,643,7,161064.64,0,1
903,15792388,645,7,90612.34,1,1
904,15786014,568,5,145105.64,1,0
905,15794580,599,4,0.0,0,0
906,15675964,672,9,0.0,1,1
907,15814275,685,6,174912.72,1,1
908,15724848,516,1,104947.72,1,0
909,15754713,685,10,135213.71,1,1
910,15693814,806,7,0.0,1,0
911,15599660,604,6,116229.85,1,1
912,15746490,648,6,111201.41,1,1
913,15566091,545,4,0.0,1,0
914,15655961,756,1,131899.0,1,0
915,15710404,569,10,124525.52,1,1
916,15775625,596,6,0.0,1,0
917,15792328,475,6,0.0,1,1
918,15719856,646,3,47134.75,1,1
919,15593773,784,3,0.0,0,0
920,15733114,552,9,0.0,1,0
921,15797748,729,5,0.0,0,1
922,15743411,609,1,0.0,1,0
923,15753337,555,5,0.0,1,0
924,15601026,572,1,138657.08,1,1
925,15658485,785,9,70302.48,1,1
926,15636731,714,1,101609.01,1,1
927,15628303,738,3,0.0,1,1
928,15633461,639,5,130170.82,1,1
929,15677135,520,8,133802.29,1,1
930,15590876,764,7,106234.02,0,0
931,15790782,661,6,132628.98,0,0
932,15700476,564,9,103522.75,1,1
933,15634141,708,8,192390.52,1,0
934,15737795,512,1,0.0,0,1
935,15790299,592,9,0.0,1,1
936,15675316,619,3,0.0,0,1
937,15613630,775,8,109922.61,1,1
938,15662100,850,5,128605.32,0,1
939,15668032,577,4,0.0,1,1
940,15599289,724,10,68598.56,1,0
941,15754084,710,1,106518.52,1,1
942,15676521,696,8,0.0,0,0
943,15804586,376,6,0.0,1,0
944,15781465,675,8,121326.42,1,0
945,15729362,745,8,67226.37,1,0
946,15709295,697,5,82931.85,1,1
947,15745324,599,4,0.0,1,0
948,15741336,715,5,118590.41,1,1
949,15783659,659,4,145981.87,1,1
950,15620981,684,3,73309.38,0,0
951,15630328,635,8,130796.33,1,1
952,15785899,789,8,151607.56,1,0
953,15606149,571,9,111577.01,0,1
954,15671139,694,0,107042.74,1,1
955,15660429,665,2,156371.61,0,1
956,15571002,706,4,129605.99,0,0
957,15631681,807,0,0.0,0,1
958,15731522,771,8,0.0,1,1
959,15619529,531,8,132576.25,0,0
960,15628034,629,6,129101.3,1,1
961,15686164,850,1,108822.4,1,1
962,15582797,685,4,137948.51,1,0
963,15753831,642,7,100433.8,1,1
964,15731815,529,4,96134.11,1,0
965,15580956,683,4,115888.04,1,1
966,15602084,663,5,124626.07,1,1
967,15589805,563,6,139810.34,1,1
968,15720893,637,9,0.0,0,0
969,15641009,544,3,84496.71,0,0
970,15605926,649,9,116854.71,0,1
971,15805955,638,10,138333.03,1,1
972,15801488,723,3,0.0,1,1
973,15605918,635,5,78992.75,0,0
974,15779711,750,7,97257.41,0,1
975,15705620,730,5,122453.37,1,0
976,15685357,750,8,112940.07,0,1
977,15570060,586,8,132558.26,1,0
978,15582616,520,4,0.0,1,0
979,15799515,652,8,133297.24,1,0
980,15642937,550,7,0.0,1,0
981,15624729,594,0,197041.8,0,0
982,15566156,749,0,71497.79,0,0
983,15792360,668,7,0.0,1,1
984,15807008,614,6,128100.28,0,0
985,15704770,773,1,124532.78,0,1
986,15756475,551,9,82293.82,1,1
987,15655339,566,1,142120.91,1,0
988,15613749,569,0,151839.26,1,0
989,15664521,659,7,149620.88,1,1
990,15681206,722,3,168197.66,1,0
991,15745527,655,5,93147.0,1,0
992,15806926,615,2,97440.02,1,1
993,15724563,752,3,65046.08,0,1
994,15782899,661,7,95357.49,0,0
995,15623521,838,9,123105.88,1,0
996,15810218,610,9,0.0,0,1
997,15645621,811,3,0.0,0,1
998,15608114,587,7,121286.27,0,1
999,15659557,811,4,167738.82,1,1
1000,15787772,759,1,104091.29,0,0
1001,15691111,648,8,121980.56,1,0
1002,15592089,788,10,0.0,1,1
1003,15633897,725,1,50880.98,1,1
1004,15701301,646,3,175159.9,0,0
1005,15723685,601,7,105514.69,1,0
1006,15701602,521,5,116497.31,0,0
1007,15739189,561,6,0.0,1,0
1008,15573086,564,7,99824.45,1,1
1009,15569050,444,6,0.0,1,0
1010,15750765,650,0,0.0,1,1
1011,15799811,724,10,0.0,1,0
1012,15698442,719,3,122964.88,1,1
1013,15655274,548,4,0.0,0,1
1014,15603594,635,4,0.0,1,1
1015,15585961,496,3,0.0,0,1
1016,15686936,676,5,89634.69,1,1
1017,15770424,541,7,95710.11,1,0
1018,15587451,778,7,139706.31,1,0
1019,15602010,850,5,103909.86,1,0
1020,15600583,633,1,0.0,1,0
1021,15654673,625,6,173434.9,1,0
1022,15717164,485,6,102238.01,1,1
1023,15765014,547,1,179380.74,0,1
1024,15682639,642,3,0.0,1,1
1025,15729279,718,4,108691.95,1,0
1026,15759805,582,4,0.0,1,0
1027,15767864,628,6,0.0,0,0
1028,15769948,737,0,133377.8,0,1
1029,15686345,828,9,0.0,1,1
1030,15688071,609,10,0.0,1,1
1031,15681174,730,1,116537.6,0,0
1032,15667521,631,3,0.0,0,0
1033,15750243,830,4,0.0,0,1
1034,15695475,645,1,130131.08,0,1
1035,15689176,663,3,0.0,0,1
1036,15652955,678,0,0.0,1,0
1037,15668958,521,2,107316.09,1,0
1038,15631054,625,1,0.0,1,1
1039,15581479,523,1,83181.29,1,1
1040,15577478,714,3,0.0,1,1
1041,15780870,580,3,153946.14,1,1
1042,15692317,722,5,0.0,1,0
1043,15593969,630,7,135483.17,1,0
1044,15570417,579,1,0.0,1,0
1045,15779059,670,4,119624.54,1,1
1046,15785980,588,6,121132.26,1,0
1047,15644200,807,1,0.0,1,0
1048,15793949,726,4,0.0,1,0
1049,15645103,812,5,54817.55,1,0
1050,15705860,631,3,107949.45,1,0
1051,15623828,682,4,0.0,0,1
1052,15715003,625,2,80816.45,1,1
1053,15623471,607,3,98205.77,1,0
1054,15798348,600,6,94684.27,1,1
1055,15743016,602,7,141604.76,1,0
1056,15769499,545,3,0.0,1,1
1057,15798521,675,3,0.0,1,0
1058,15706534,581,1,122949.14,0,0
1059,15706186,640,8,81677.22,0,0
1060,15812197,850,7,80293.98,0,0
1061,15650933,490,8,155413.06,1,0
1062,15692991,710,4,0.0,1,1
1063,15631189,613,9,67111.65,1,0
1064,15762198,812,5,103818.43,1,1
1065,15699598,723,4,0.0,1,1
1066,15692744,512,4,152169.12,0,0
1067,15688963,731,10,0.0,1,1
1068,15599131,650,4,214346.96,1,0
1069,15680303,594,6,0.0,1,0
1070,15628674,844,7,113348.14,1,0
1071,15648075,686,5,170935.94,1,0
1072,15586970,695,8,103023.26,1,1
1073,15625698,624,6,0.0,0,1
1074,15790497,503,6,0.0,0,0
1075,15682618,535,7,111855.04,1,1
1076,15762937,743,6,140348.56,1,1
1077,15750929,702,8,0.0,1,0
1078,15729832,658,3,145512.84,1,0
1079,15633650,677,8,146720.98,1,1
1080,15748856,664,10,107209.73,1,1
1081,15589195,766,7,130933.74,0,1
1082,15699911,461,8,0.0,1,0
1083,15663438,688,0,89772.3,1,0
1084,15692583,678,5,0.0,1,0
1085,15591257,796,8,0.0,1,0
1086,15646513,803,5,0.0,1,0
1087,15708063,712,2,100749.5,0,0
1088,15696098,498,10,0.0,1,0
1089,15645517,850,2,0.0,1,1
1090,15649744,628,3,123981.31,1,1
1091,15604304,539,4,91622.42,1,1
1092,15784092,732,7,126195.81,1,1
1093,15585198,715,4,94267.9,0,1
1094,15624347,651,4,0.0,1,1
1095,15621687,813,0,0.0,1,0
1096,15689081,692,4,0.0,1,0
1097,15813168,756,3,100717.85,1,1
1098,15604295,543,6,0.0,1,0
1099,15724127,790,4,141581.71,0,0
1100,15673055,494,7,0.0,1,1
1101,15768201,850,2,148586.64,1,1
1102,15782219,703,9,0.0,1,0
1103,15746410,432,7,0.0,1,0
1104,15780144,512,2,123403.85,1,0
1105,15590476,589,7,0.0,1,0
1106,15624293,514,3,106511.85,1,0
1107,15618182,678,2,0.0,0,0
1108,15660316,420,1,135549.9,0,0
1109,15678886,679,7,110555.37,1,0
1110,15616330,595,4,0.0,1,0
1111,15592229,713,0,185891.54,1,1
1112,15798424,833,1,130854.59,1,1
1113,15714750,690,3,92578.14,0,0
1114,15648800,731,8,132312.06,1,0
1115,15626147,608,8,144976.5,0,0
1116,15626608,479,5,87070.23,0,1
1117,15723250,519,8,0.0,1,1
1118,15592583,731,1,115414.19,0,0
1119,15759381,617,7,91070.43,1,1
1120,15585241,756,2,117412.19,1,0
1121,15589358,848,4,90018.45,1,0
1122,15672704,809,4,0.0,1,0
1123,15789955,698,1,112414.81,0,0
1124,15596800,779,1,158456.76,1,1
1125,15627305,606,7,0.0,1,0
1126,15645316,612,1,149641.53,1,1
1127,15593973,663,8,122528.18,1,0
1128,15647301,549,3,143734.01,1,1
1129,15750258,675,2,155663.31,1,0
1130,15685309,669,7,0.0,1,1
1131,15628205,571,1,101736.66,0,1
1132,15733974,500,9,125822.21,1,0
1133,15762110,628,0,0.0,1,1
1134,15706899,559,4,0.0,1,1
1135,15732660,769,2,0.0,1,1
1136,15656121,733,6,157791.07,0,0
1137,15614220,750,5,0.0,0,1
1138,15645269,583,4,0.0,1,0
1139,15698510,468,9,181627.14,1,0
1140,15569247,727,1,109679.72,0,1
1141,15566251,618,5,96652.86,1,0
1142,15716134,617,5,190008.32,1,1
1143,15763625,793,9,0.0,1,0
1144,15605965,630,9,0.0,1,1
1145,15694821,765,4,148962.76,0,1
1146,15601688,546,8,0.0,1,0
1147,15575581,614,3,131344.52,1,0
1148,15671209,593,5,101713.84,1,0
1149,15616529,613,3,0.0,1,1
1150,15773906,655,4,0.0,0,0
1151,15722993,700,6,137963.07,0,0
1152,15752463,826,4,129938.07,0,1
1153,15589754,652,2,151421.44,0,1
1154,15669899,755,7,135643.0,0,0
1155,15766887,538,2,122773.5,1,1
1156,15768006,729,3,152303.8,1,0
1157,15741295,615,3,0.0,1,1
1158,15811327,700,1,79415.67,0,1
1159,15690007,434,9,125801.03,1,0
1160,15690664,729,10,0.0,1,0
1161,15719348,513,8,0.0,1,0
1162,15781802,755,6,104817.41,1,0
1163,15752731,615,9,0.0,1,0
1164,15600997,747,5,67495.04,0,1
1165,15750776,850,0,164850.54,1,1
1166,15723907,712,5,154776.42,0,0
1167,15633419,622,1,143124.63,1,0
1168,15702430,548,10,0.0,1,1
1169,15710456,607,2,0.0,1,0
1170,15650351,653,8,102133.38,1,1
1171,15590820,699,6,79932.41,0,0
1172,15640454,693,0,120711.73,0,0
1173,15697789,647,3,122717.53,1,1
1174,15808182,478,3,92363.3,1,0
1175,15588670,705,5,203715.15,1,0
1176,15721292,719,5,0.0,1,0
1177,15604217,726,9,0.0,0,0
1178,15651369,626,1,0.0,1,0
1179,15782454,552,4,0.0,1,1
1180,15814032,807,1,93460.47,0,0
1181,15570326,621,6,0.0,1,1
1182,15624428,651,7,40224.7,1,1
1183,15755638,673,5,168069.73,1,1
1184,15600992,652,1,0.0,1,1
1185,15755649,584,7,130538.77,1,0
1186,15795228,756,3,132623.6,1,1
1187,15589257,670,3,103465.02,1,1
1188,15719302,765,9,126547.8,1,1
1189,15639882,528,2,128262.72,1,0
1190,15791279,701,5,169742.64,1,1
1191,15636935,797,1,0.0,1,1
1192,15686909,639,3,150795.81,0,1
1193,15589572,785,4,129855.72,1,0
1194,15779947,363,6,146098.43,1,0
1195,15573769,764,7,0.0,1,0
1196,15578866,676,2,0.0,1,1
1197,15739131,718,4,65643.3,1,0
1198,15813444,590,6,0.0,1,0
1199,15678058,584,9,104584.16,1,0
1200,15769169,645,7,0.0,0,1
1201,15804602,772,6,99785.28,0,0
1202,15651052,399,2,127655.22,1,0
1203,15724334,529,5,0.0,1,0
1204,15569451,463,2,101257.16,1,1
1205,15650098,630,7,0.0,1,1
1206,15724307,780,10,121313.88,0,1
1207,15599268,584,5,0.0,1,0
1208,15594864,752,4,81523.38,1,1
1209,15616451,697,6,128252.66,1,1
1210,15715667,850,7,0.0,0,0
1211,15658969,711,7,0.0,1,0
1212,15738174,452,5,0.0,0,1
1213,15813590,610,6,0.0,1,0
1214,15624229,694,4,0.0,1,1
1215,15674148,579,6,0.0,1,0
1216,15625080,745,8,0.0,1,0
1217,15682528,572,5,0.0,0,1
1218,15696900,505,3,145541.56,1,1
1219,15730038,706,5,0.0,0,0
1220,15812272,693,5,124601.58,1,1
1221,15654654,725,7,115182.84,1,1
1222,15697625,791,2,163789.49,1,0
1223,15616280,536,1,65733.41,1,0
1224,15654229,699,1,0.0,0,1
1225,15628298,500,8,128486.11,1,0
1226,15733387,707,6,109663.47,1,1
1227,15775572,531,6,88324.31,1,0
1228,15613844,557,7,146445.24,1,0
1229,15578515,659,3,0.0,1,0
1230,15607598,575,6,0.0,1,1
1231,15742480,775,2,109949.05,0,1
1232,15749482,772,4,78653.05,1,0
1233,15607537,587,9,107850.82,1,0
1234,15575410,667,4,83765.35,1,0
1235,15684865,771,7,143773.07,1,1
1236,15600700,523,6,116227.27,1,1
1237,15774155,662,0,103471.52,1,1
1238,15634267,717,5,0.0,1,0
1239,15619626,746,3,137492.35,0,1
1240,15660422,569,7,0.0,1,0
1241,15617934,579,9,129829.59,1,1
1242,15760774,519,1,146329.57,1,1
1243,15813132,696,4,114027.7,1,1
1244,15593331,693,6,146580.69,0,1
1245,15616709,587,0,132122.42,0,0
1246,15658052,626,10,81553.93,1,0
1247,15721189,666,7,0.0,1,1
1248,15711288,512,6,0.0,1,0
1249,15770030,689,3,0.0,1,1
1250,15803681,803,4,0.0,1,1
1251,15702789,548,5,175214.71,1,1
1252,15814930,588,10,125534.51,1,0
1253,15658306,693,4,97705.99,1,1
1254,15699523,499,4,126817.65,1,0
1255,15610383,628,1,46870.43,1,0
1256,15615032,624,3,0.0,1,1
1257,15781989,733,9,120094.93,1,0
1258,15647402,628,3,0.0,1,1
1259,15740494,633,3,0.0,1,0
1260,15701265,559,1,104356.94,0,1
1261,15743532,704,5,147004.34,1,0
1262,15794870,744,6,73023.17,1,0
1263,15747591,665,1,173432.55,0,1
1264,15726557,638,7,165679.92,0,0
1265,15732199,837,9,104678.62,0,1
1266,15662291,534,8,116973.26,1,0
1267,15749050,548,3,0.0,1,0
1268,15781586,837,2,126732.85,1,1
1269,15617078,658,6,148481.09,1,0
1270,15723339,554,4,137654.05,1,1
1271,15671322,724,7,115315.04,1,0
1272,15793854,723,2,99095.73,1,1
1273,15756539,585,7,165610.41,0,0
1274,15612064,474,5,0.0,1,0
1275,15625916,562,6,161628.66,1,0
1276,15683195,719,9,146605.27,1,1
1277,15690182,635,5,113488.68,1,0
1278,15721719,743,7,77002.2,1,1
1279,15641690,681,7,0.0,0,1
1280,15634896,521,6,0.0,0,1
1281,15671590,741,4,0.0,1,1
1282,15779182,790,8,182364.53,0,0
1283,15778287,622,8,0.0,1,1
1284,15609510,669,7,149364.58,0,1
1285,15742229,583,7,127450.14,0,1
1286,15658532,520,5,162278.32,1,1
1287,15590993,579,5,152212.88,0,0
1288,15565701,698,9,161993.89,0,0
1289,15597239,548,7,131468.44,1,0
1290,15688880,672,10,102980.44,1,0
1291,15813917,653,9,143321.97,1,0
1292,15679611,734,2,130404.92,0,0
1293,15636589,794,7,0.0,1,1
1294,15687752,641,2,87505.47,0,1
1295,15584363,824,0,133634.02,1,1
1296,15737748,534,3,151233.62,0,0
1297,15803365,653,2,70263.83,0,1
1298,15793247,498,5,0.0,1,1
1299,15572360,683,10,57657.49,0,0
1300,15795166,618,8,153572.31,1,1
1301,15724620,538,1,134752.08,1,0
1302,15800856,643,3,83132.09,1,1
1303,15671097,428,2,0.0,1,0
1304,15683930,593,9,134096.53,1,0
1305,15749004,718,0,118100.59,1,0
1306,15800434,811,10,76915.4,0,0
1307,15709117,823,3,81576.75,1,1
1308,15638806,645,2,0.0,0,0
1309,15662294,710,10,118327.17,1,1
1310,15690079,591,8,124857.69,0,0
1311,15759317,748,2,90971.85,1,1
1312,15750497,850,7,153147.75,1,1
1313,15596181,542,8,65942.26,1,1
1314,15576602,809,3,0.0,1,1
1315,15644833,675,2,0.0,1,0
1316,15734634,607,5,100912.19,0,0
1317,15808689,850,4,0.0,1,1
1318,15720702,789,3,0.0,1,0
1319,15665077,598,5,0.0,1,1
1320,15763612,756,2,124439.49,0,1
1321,15596493,687,7,0.0,1,1
1322,15704483,724,6,0.0,0,0
1323,15598846,700,2,58781.76,1,0
1324,15629244,635,7,159453.64,0,0
1325,15765537,687,2,142721.52,1,1
1326,15729975,613,8,167795.6,0,1
1327,15682773,781,3,128345.69,1,0
1328,15688007,703,3,165260.98,1,1
1329,15574331,593,3,118233.81,0,1
1330,15645572,743,6,0.0,1,0
1331,15742854,640,8,0.0,1,0
1332,15575417,849,7,143452.74,1,1
1333,15796721,778,3,145018.49,1,1
1334,15734942,539,8,82407.51,1,0
1335,15664772,489,1,79460.98,1,1
1336,15576683,568,9,0.0,1,0
1337,15682563,618,5,126473.99,1,0
1338,15650889,710,10,133537.1,1,0
1339,15612108,625,5,164978.01,1,1
1340,15761132,682,7,128029.72,1,1
1341,15645511,727,2,97403.18,1,1
1342,15609824,794,7,176845.41,1,0
1343,15640268,652,4,0.0,1,1
1344,15645778,670,3,81589.04,1,0
1345,15691104,460,6,119507.58,1,0
1346,15714567,568,6,0.0,0,0
1347,15777826,643,5,94443.77,1,1
1348,15668445,521,2,0.0,1,1
1349,15576162,615,7,92199.84,1,1
1350,15778135,575,3,0.0,1,0
1351,15613141,717,3,135756.96,1,1
1352,15635435,648,9,120633.42,0,0
1353,15596552,535,5,134542.73,1,1
1354,15623644,626,7,0.0,1,0
1355,15683403,611,7,0.0,0,1
1356,15615029,734,6,0.0,1,1
1357,15769005,709,4,154344.49,1,1
1358,15746326,591,3,0.0,0,1
1359,15722364,664,9,189026.53,1,1
1360,15704954,431,0,120764.08,1,1
1361,15694409,647,3,97975.82,0,1
1362,15754068,578,4,0.0,1,1
1363,15683841,555,10,113270.2,1,1
1364,15789095,775,4,0.0,0,1
1365,15719958,850,3,124548.99,1,1
1366,15689514,625,8,201696.07,1,0
1367,15621353,645,7,0.0,1,0
1368,15627232,608,7,114203.47,1,1
1369,15745843,689,4,0.0,1,1
1370,15722902,652,8,125437.64,1,1
1371,15791767,769,7,0.0,1,0
1372,15792722,611,8,64897.75,1,0
1373,15723006,489,8,0.0,0,1
1374,15771942,528,9,135555.66,1,0
1375,15774738,632,3,107764.75,1,0
1376,15574004,429,6,117307.44,1,1
1377,15587233,457,8,73700.12,1,1
1378,15808228,768,6,60603.4,1,1
1379,15682834,715,4,40169.88,1,1
1380,15571752,668,10,92041.87,1,1
1381,15743067,625,3,130483.95,1,0
1382,15714466,846,5,0.0,1,0
1383,15617982,661,3,0.0,1,0
1384,15696637,571,10,151097.28,0,1
1385,15690647,582,8,67563.31,1,0
1386,15672756,716,8,112808.18,0,1
1387,15704586,758,7,0.0,0,1
1388,15674526,725,4,86459.8,1,1
1389,15775295,630,0,118633.08,0,1
1390,15684196,627,2,159441.27,1,0
1391,15727281,653,9,0.0,1,0
1392,15787835,775,4,125212.65,1,1
1393,15730540,794,8,88656.37,1,0
1394,15646276,831,2,146033.62,1,0
1395,15582180,561,9,120268.13,1,1
1396,15697095,705,7,0.0,1,0
1397,15748797,636,0,0.0,1,0
1398,15754796,487,4,135070.58,1,1
1399,15628947,693,3,0.0,0,0
1400,15775546,517,5,0.0,1,0
1401,15670481,684,9,122550.05,0,1
1402,15619029,620,2,0.0,1,0
1403,15613282,757,8,130306.49,1,0
1404,15721487,739,6,0.0,1,1
1405,15797276,662,4,90350.77,1,0
1406,15612494,359,6,128747.69,1,0
1407,15629617,572,2,126873.52,0,1
1408,15600821,721,2,108424.19,1,1
1409,15579062,707,9,0.0,0,0
1410,15814268,444,5,84350.07,1,0
1411,15710164,523,7,0.0,0,0
1412,15693904,685,4,84958.6,0,1
1413,15588986,673,4,99097.36,1,1
1414,15797733,503,10,136622.55,0,0
1415,15620507,485,5,156771.68,1,1
1416,15685150,799,7,167658.33,1,1
1417,15667651,585,8,0.0,1,0
1418,15774166,607,2,109483.54,0,1
1419,15649280,521,9,134504.78,1,0
1420,15705657,535,2,114427.86,1,1
1421,15753969,724,5,83888.54,0,1
1422,15742378,520,5,110029.77,1,0
1423,15794874,696,9,127523.75,0,1
1424,15589221,657,1,139762.13,1,1
1425,15596671,603,8,91611.12,0,0
1426,15583668,726,2,109471.79,0,1
1427,15710206,591,4,150500.64,1,0
1428,15799966,792,9,101609.77,0,0
1429,15794560,550,5,0.0,1,1
1430,15626485,601,8,78892.23,1,1
1431,15703143,820,3,82344.84,0,1
1432,15809772,667,2,0.0,1,0
1433,15687959,573,4,0.0,1,1
1434,15585282,755,1,127706.33,0,1
1435,15714993,552,9,124349.34,1,0
1436,15596021,598,8,0.0,1,0
1437,15646615,576,1,119336.29,0,1
1438,15742632,670,9,0.0,0,1
1439,15574068,504,9,104217.3,0,0
1440,15806967,778,7,0.0,1,1
1441,15796334,558,10,144757.02,1,0
1442,15688713,627,6,0.0,1,1
1443,15796179,683,8,0.0,1,0
1444,15598751,556,6,0.0,0,0
1445,15703019,583,10,0.0,0,1
1446,15646302,705,7,100169.51,1,0
1447,15680855,637,2,145731.83,0,1
1448,15697311,697,5,110802.03,1,1
1449,15585367,555,4,120392.99,1,0
1450,15726556,594,6,135067.52,0,0
1451,15676242,632,3,136556.44,1,0
1452,15684198,551,10,0.0,1,1
